id,predictions,CLUSTER_ID
2.13861641524723E+018,"12 : 0.3476399, 12 : 0.22930178, 3 : 0.09002279",17
2.13858162611139E+018,"3 : 0.8713377, 12 : 0.07536934, 7 : 0.0030619896",17
2.13856669568089E+018,"7 : 0.27366492, 1 : 0.062670365, 13 : 0.057111967",17
2.13852642735925E+018,"6 : 0.62353253, 3 : 0.02090276, 7 : 0.010512853",17
2.13840652388648E+018,"7 : 0.11030977, 2 : 0.08878779, 13 : 0.047523793",17
2.13802623422821E+018,"12 : 0.11164765, 2 : 0.09319103, 6 : 0.07099396",17
2.1378376357047E+018,"14 : 0.23947987, 3 : 0.10782191, 12 : 0.08230782",17
2.13736995750417E+018,"9 : 0.19937211, 9 : 0.086272076, 2 : 0.046316937",17
2.1372882893049E+018,"7 : 0.27074003, 3 : 0.10808522, 11 : 0.055928685",17
2.13724233584636E+018,"6 : 0.64356935, 7 : 0.1214895, 7 : 0.0481028",17
2.13714371805523E+018,"7 : 0.2016873, 10 : 0.11530751, 7 : 0.09584665",17
2.13713296550371E+018,"1 : 0.6093214, 3 : 0.10451043, 1 : 0.024963124",17
2.1370688541579E+018,"7 : 0.33772525, 3 : 0.14436756, 7 : 0.07708062",17
2.13637329701381E+018,"12 : 0.41467527, 2 : 0.04972166, 12 : 0.027258748",17
2.13636776770302E+018,"4 : 0.47735408, 2 : 0.09623199, 2 : 0.029083136",17
2.1357402332123E+018,"2 : 0.3440332, 2 : 0.16814004, 6 : 0.028609196",17
2.13568147302659E+018,"7 : 0.16602485, 13 : 0.052375432, 1 : 0.03874644",17
2.13562620401045E+018,"2 : 0.07094083, 2 : 0.052199576, 2 : 0.04555421",17
2.13511771641459E+018,"13 : 0.062282607, 12 : 0.05860445, 7 : 0.037332445",17
2.13446965535243E+018,"2 : 0.1618657, 1 : 0.12013572, 12 : 0.03927729",17
2.13361545989866E+018,"7 : 0.74562836, 2 : 0.1599656, 7 : 0.012930212",17
2.13352579629227E+018,"2 : 0.6722037, 2 : 0.04908906, 7 : 0.033243604",17
2.13228889882767E+018,"2 : 0.29441747, 11 : 0.14841858, 11 : 0.08467251",17
2.13224392542822E+018,"13 : 0.25617865, 4 : 0.13044426, 12 : 0.027959796",17
2.12997551669069E+018,"6 : 0.046145774, 6 : 0.045375574, 6 : 0.0383126",17
2.12652138277589E+018,"7 : 0.69618434, 10 : 0.03062234, 6 : 0.0142111555",17
2.12496093377318E+018,"2 : 0.1428927, 10 : 0.088569604, 12 : 0.07630263",17
2.12205755286797E+018,"7 : 0.7747308, 7 : 0.03865773, 3 : 0.021167865",17
2.11760945065849E+018,"2 : 0.23387331, 2 : 0.10572949, 10 : 0.057870537",17
2.11692185445625E+018,"2 : 0.22020322, 13 : 0.12030516, 3 : 0.059944157",17
2.11692099279529E+018,"11 : 0.32884368, 2 : 0.18986501, 11 : 0.094214216",17
2.11348194775495E+018,"7 : 0.7039083, 7 : 0.036419023, 3 : 0.03549931",17
2.10821306574389E+018,"7 : 0.17445926, 10 : 0.04815907, 10 : 0.036047928",17
2.10542827825801E+018,"11 : 0.67674005, 1 : 0.17352828, 9 : 0.029428586",17
2.10542723081448E+018,"12 : 0.25221163, 6 : 0.09403044, 12 : 0.04096259",17
2.10542438377963E+018,"3 : 0.3282234, 3 : 0.11463155, 3 : 0.08417027",17
2.10541992102338E+018,"7 : 0.20539953, 2 : 0.07727476, 7 : 0.039753877",17
2.10541807290396E+018,"11 : 0.6519613, 11 : 0.038226333, 1 : 0.022336287",17
2.105415647489E+018,"1 : 0.3339769, 13 : 0.21489407, 7 : 0.17931998",17
2.10541412853031E+018,"11 : 0.3905391, 13 : 0.26965335, 14 : 0.028110623",17
2.10541326160102E+018,"7 : 0.4964403, 7 : 0.16632125, 11 : 0.04696707",17
2.10541148351828E+018,"12 : 0.22337565, 2 : 0.059016883, 12 : 0.032163624",17
2.10540366489929E+018,"7 : 0.7354513, 7 : 0.036440305, 11 : 0.027151572",17
2.10457437803235E+018,"7 : 0.68522304, 14 : 0.082342274, 10 : 0.014554032",17
2.1003864156862E+018,"7 : 0.411629, 7 : 0.4074663, 11 : 0.0054812175",17
2.09929668161106E+018,"11 : 0.27096322, 7 : 0.13168173, 7 : 0.0404635",17
2.09728425596204E+018,"12 : 0.6605177, 2 : 0.070503876, 12 : 0.06639891",17
2.09487916673541E+018,"13 : 0.3051408, 12 : 0.24723075, 12 : 0.15082036",17
2.09379601953546E+018,"1 : 0.049091794, 2 : 0.036310956, 3 : 0.03362392",17
2.08783916236871E+018,"11 : 0.51867676, 1 : 0.09010238, 13 : 0.04620057",17
2.08578079863785E+018,"12 : 0.3008876, 11 : 0.10013469, 13 : 0.080474064",17
2.08502374280494E+018,"13 : 0.25675312, 7 : 0.13461128, 4 : 0.0888276",17
2.08120989038008E+018,"9 : 0.3813045, 12 : 0.065565035, 2 : 0.025482606",17
2.07797175489206E+018,"14 : 0.93849313, 7 : 0.015462462, 7 : 0.0029626016",17
2.07721470553499E+018,"12 : 0.12350392, 12 : 0.053020068, 7 : 0.046602562",17
2.07293034984487E+018,"11 : 0.39109814, 12 : 0.18170416, 7 : 0.062012397",17
2.07291606115131E+018,"13 : 0.4661109, 7 : 0.12271734, 1 : 0.0988823",17
2.07121831892118E+018,"1 : 0.8567051, 1 : 0.07104445, 9 : 0.0045508267",17
2.06888729180968E+018,"14 : 0.40947637, 7 : 0.16264902, 7 : 0.052119114",17
2.06744687221724E+018,"7 : 0.21829623, 2 : 0.10107078, 2 : 0.045638815",17
2.06443386308768E+018,"1 : 0.19598137, 1 : 0.13285764, 11 : 0.0447574",17
2.06401052930905E+018,"1 : 0.4925855, 13 : 0.13714656, 12 : 0.05451455",17
2.0633773189503E+018,"7 : 0.19392899, 7 : 0.14018954, 11 : 0.12721491",17
2.06257496443269E+018,"13 : 0.42537442, 1 : 0.11313559, 14 : 0.070940405",17
2.06235297247992E+018,"3 : 0.45730954, 7 : 0.02972341, 7 : 0.02965308",17
2.0616982724201E+018,"2 : 0.5063454, 2 : 0.49002457, 7 : 0.000115511866",17
2.04783582656213E+018,"9 : 0.31332004, 9 : 0.12310877, 11 : 0.120992385",17
2.03403824247212E+018,"9 : 0.6523717, 4 : 0.07438097, 2 : 0.023360746",17
2.01636282797922E+018,"2 : 0.8733108, 13 : 0.057609934, 2 : 0.0023571544",17
2.01192669000071E+018,"1 : 0.6014847, 1 : 0.17109199, 11 : 0.041390385",17
1.90094852784698E+018,"2 : 0.518473, 5 : 0.04525414, 2 : 0.043691065",17
1.79292519066791E+018,"7 : 0.09581779, 13 : 0.040824205, 13 : 0.034990426",17
1.78988714162351E+018,"2 : 0.042339023, 2 : 0.034971476, 7 : 0.032508522",17
1.78687847516696E+018,"7 : 0.58440816, 3 : 0.018628249, 7 : 0.011738598",17
1.78347366021891E+018,"2 : 0.30354694, 7 : 0.1360183, 2 : 0.06368031",17
1.78266456224206E+018,"13 : 0.3039918, 13 : 0.15469642, 2 : 0.052018397",17
1.78191592972921E+018,"7 : 0.490717, 7 : 0.20296589, 7 : 0.08079048",17
1.77932640314623E+018,"7 : 0.38328397, 10 : 0.36073083, 7 : 0.03908939",17
1.77773918106394E+018,"7 : 0.28142387, 13 : 0.086836815, 2 : 0.083784804",17
1.77635836916012E+018,"7 : 0.35943773, 12 : 0.13384828, 12 : 0.03975518",17
1.77551030153479E+018,"12 : 0.11082342, 2 : 0.071237154, 12 : 0.02881004",17
1.77536442572342E+018,"13 : 0.37528875, 12 : 0.34393466, 4 : 0.12053799",17
1.77527042878561E+018,"12 : 0.9540677, 12 : 0.003077588, 12 : 0.0023772006",17
1.77477842945226E+018,"12 : 0.49250007, 12 : 0.04831553, 2 : 0.025091728",17
1.77477251235455E+018,"12 : 0.8500235, 2 : 0.02262027, 2 : 0.020513503",17
1.77270837641559E+018,"12 : 0.11941729, 11 : 0.05785069, 4 : 0.048556905",17
1.77166731665046E+018,"12 : 0.122900136, 2 : 0.051626734, 12 : 0.045858823",17
1.77118469722302E+018,"12 : 0.39041722, 7 : 0.08164226, 4 : 0.025237657",17
1.7711664073396E+018,"7 : 0.51058435, 3 : 0.2724302, 2 : 0.014348604",17
1.77115768998216E+018,"2 : 0.58896446, 3 : 0.07671617, 13 : 0.0289461",17
1.77050044891946E+018,"6 : 0.3876177, 7 : 0.07403947, 6 : 0.06155445",17
1.76941963649057E+018,"11 : 0.43157446, 2 : 0.12209665, 11 : 0.082784526",17
1.76841261143009E+018,"2 : 0.224564, 12 : 0.13504978, 2 : 0.064547",17
1.76815449411308E+018,"6 : 0.54882807, 6 : 0.08418807, 6 : 0.0515156",17
1.76760688453238E+018,"7 : 0.22754015, 2 : 0.1322736, 6 : 0.07809957",17
1.76757268306229E+018,"5 : 0.16703363, 2 : 0.13411331, 9 : 0.08472315",17
1.76615872264282E+018,"6 : 0.41073906, 6 : 0.1508856, 4 : 0.1100308",17
1.76543918804728E+018,"7 : 0.23555502, 2 : 0.22216745, 12 : 0.11497763",17
1.76542592143854E+018,"12 : 0.10527667, 12 : 0.05378457, 7 : 0.04243714",17
1.76405287674875E+018,"12 : 0.33576828, 12 : 0.11137913, 7 : 0.079027064",17
1.76252448038225E+018,"13 : 0.15727891, 9 : 0.12910688, 10 : 0.113585465",17
1.7611427845043E+018,"4 : 0.68763167, 7 : 0.12570505, 9 : 0.063664496",17
1.7601752621269E+018,"12 : 0.06953358, 2 : 0.06029386, 7 : 0.050003648",17
1.75856315232838E+018,"12 : 0.30020985, 13 : 0.1914714, 12 : 0.02821148",17
1.758223971956E+018,"12 : 0.0692525, 12 : 0.037521128, 8 : 0.032088596",17
1.75665136684705E+018,"13 : 0.23615468, 2 : 0.18376088, 12 : 0.042718735",17
1.75532858647697E+018,"7 : 0.66191995, 7 : 0.062187318, 7 : 0.05166493",17
1.75319696444483E+018,"12 : 0.8744535, 7 : 0.026264632, 7 : 0.012678564",17
1.75008054828002E+018,"12 : 0.11354759, 2 : 0.053975623, 2 : 0.04126659",17
1.7488147872437E+018,"13 : 0.19381379, 2 : 0.072474256, 7 : 0.04955894",17
1.74853474499053E+018,"2 : 0.31186295, 10 : 0.23757978, 3 : 0.0378804",17
1.74722754755934E+018,"2 : 0.37905174, 4 : 0.23426947, 12 : 0.020754846",17
1.74646064676377E+018,"3 : 0.43891323, 3 : 0.05325287, 10 : 0.05147163",17
1.74566417445661E+018,"9 : 0.87482166, 1 : 0.045616757, 11 : 0.018400954",17
1.74310824152279E+018,"13 : 0.38434142, 13 : 0.050787114, 13 : 0.049714807",17
1.74293189086991E+018,"12 : 0.18832421, 2 : 0.08087111, 10 : 0.08003236",17
1.74263229370677E+018,"2 : 0.30205137, 7 : 0.04572919, 2 : 0.038147837",17
1.74203785382616E+018,"2 : 0.081813425, 7 : 0.055811122, 2 : 0.054210037",17
1.74146564894856E+018,"13 : 0.2179514, 7 : 0.13810976, 7 : 0.05945444",17
1.74049918114692E+018,"12 : 0.11659706, 7 : 0.08868502, 3 : 0.05452121",17
1.73998696409364E+018,"7 : 0.09855827, 7 : 0.039688747, 2 : 0.030270211",17
1.73881046484825E+018,"7 : 0.84693307, 2 : 0.03853001, 7 : 0.0058307806",17
1.7381238781378E+018,"12 : 0.56250376, 2 : 0.22659315, 12 : 0.040921632",17
1.73798014367654E+018,"2 : 0.21170437, 2 : 0.11228725, 2 : 0.063476674",17
1.73793132990524E+018,"12 : 0.18390012, 12 : 0.020019, 2 : 0.019694796",17
1.73783943013767E+018,"7 : 0.053085703, 7 : 0.050318036, 2 : 0.048499234",17
1.73783614285181E+018,"7 : 0.24377131, 7 : 0.21005936, 6 : 0.045908667",17
1.73783214737472E+018,"4 : 0.9204251, 2 : 0.017201453, 2 : 0.011343691",17
1.7378078652068E+018,"12 : 0.31497502, 13 : 0.0427393, 8 : 0.027961954",17
1.73778917611747E+018,"7 : 0.6871853, 6 : 0.040522557, 6 : 0.027072601",17
1.73758315067206E+018,"13 : 0.29171607, 9 : 0.121120684, 12 : 0.05046043",17
1.73717553154298E+018,"7 : 0.2474455, 2 : 0.2020069, 2 : 0.06493189",17
1.73613469887313E+018,"2 : 0.2495171, 3 : 0.13940153, 3 : 0.046083536",17
1.73324089677595E+018,"12 : 0.21125226, 12 : 0.093811885, 12 : 0.08216739",17
1.73287379854792E+018,"7 : 0.25088513, 7 : 0.20780778, 7 : 0.18013711",17
1.73261265732264E+018,"7 : 0.64794385, 7 : 0.19447495, 7 : 0.047098137",17
1.73260781738944E+018,"10 : 0.10898246, 12 : 0.089976236, 12 : 0.060673874",17
1.73200034753221E+018,"7 : 0.4361123, 2 : 0.100855984, 2 : 0.056438472",17
1.73078270474323E+018,"2 : 0.6858503, 9 : 0.08657497, 7 : 0.06519198",17
1.72983315141964E+018,"7 : 0.6689883, 7 : 0.045444284, 7 : 0.027973963",17
1.72919202152754E+018,"2 : 0.38455728, 12 : 0.15422685, 7 : 0.051487062",17
1.72780105149858E+018,"3 : 0.10409531, 12 : 0.10408796, 7 : 0.09262986",17
1.72704892199305E+018,"13 : 0.4875885, 7 : 0.10756655, 14 : 0.08300098",17
1.72549617675921E+018,"2 : 0.20509663, 9 : 0.11350983, 4 : 0.094857514",17
1.72462063529399E+018,"11 : 0.5071922, 11 : 0.076314814, 1 : 0.056055192",17
1.72460231398695E+018,"7 : 0.17209251, 12 : 0.079131, 7 : 0.0616762",17
1.72422670534824E+018,"13 : 0.851428, 9 : 0.085099734, 13 : 0.030534195",17
1.70751102556917E+018,"13 : 0.12197071, 2 : 0.04382123, 1 : 0.037055954",17
1.70280127219929E+018,"11 : 0.49087477, 11 : 0.13286054, 1 : 0.06517137",17
1.69812354970719E+018,"7 : 0.7307012, 7 : 0.096049264, 7 : 0.09284252",17
1.68732970112609E+018,"7 : 0.29744238, 2 : 0.08153773, 7 : 0.042043537",17
1.67400295787346E+018,"12 : 0.73986626, 13 : 0.0841183, 12 : 0.014415812",17
1.66806051425595E+018,"5 : 0.15020788, 8 : 0.077584855, 10 : 0.057105724",17
1.66474933480442E+018,"2 : 0.6046158, 7 : 0.09152763, 2 : 0.08914593",17
1.65810042304545E+018,"12 : 0.20687102, 7 : 0.10086584, 3 : 0.05139808",17
1.65243947468629E+018,"2 : 0.87928313, 4 : 0.017799415, 12 : 0.0112392055",17
1.65142188502262E+018,"3 : 0.4745768, 7 : 0.08051672, 11 : 0.06523839",17
1.65004124040451E+018,"6 : 0.527535, 2 : 0.32715777, 4 : 0.046699833",17
1.64210644967279E+018,"13 : 0.2951805, 13 : 0.091370605, 7 : 0.04422985",17
1.63986397424867E+018,"2 : 0.09150104, 5 : 0.04347008, 6 : 0.037444115",17
1.63762853781495E+018,"7 : 0.05823843, 2 : 0.036174897, 7 : 0.0333145",17
1.63649597543261E+018,"14 : 0.13799587, 3 : 0.0966187, 10 : 0.048022397",17
1.6349403051688E+018,"13 : 0.3715684, 3 : 0.13020696, 3 : 0.034105245",17
1.63142160625161E+018,"12 : 0.16457531, 2 : 0.04772943, 7 : 0.03990473",17
1.63129064233865E+018,"7 : 0.14429055, 7 : 0.10425906, 8 : 0.067521",17
1.63115982952126E+018,"3 : 0.37491745, 7 : 0.34051627, 7 : 0.11201483",17
1.63079647904692E+018,"13 : 0.6734118, 3 : 0.05675695, 2 : 0.029989813",17
1.63059655972047E+018,"12 : 0.17995809, 12 : 0.06628014, 7 : 0.04640527",17
1.63038102987243E+018,"11 : 0.140338, 7 : 0.12619644, 1 : 0.08110987",17
1.62981049545008E+018,"2 : 0.17551884, 3 : 0.053097337, 3 : 0.05144391",17
1.62974313844406E+018,"12 : 0.11730791, 2 : 0.055873144, 13 : 0.047735512",17
1.62962561397741E+018,"9 : 0.46102053, 1 : 0.07378133, 1 : 0.062531404",17
1.62961738607853E+018,"2 : 0.5554436, 4 : 0.061688237, 11 : 0.05880685",17
1.62911344486662E+018,"9 : 0.46245804, 1 : 0.19159782, 3 : 0.039992515",17
1.62903726492203E+018,"13 : 0.07126795, 13 : 0.034388762, 13 : 0.02808681",17
1.62842870871527E+018,"13 : 0.17116219, 13 : 0.07869805, 3 : 0.050228886",17
1.62768638529118E+018,"4 : 0.40088174, 12 : 0.14474347, 10 : 0.094828084",17
1.6270025427391E+018,"12 : 0.10682766, 7 : 0.100292675, 2 : 0.055479527",17
1.62641382643625E+018,"2 : 0.7123507, 2 : 0.05592051, 2 : 0.019780567",17
1.62630522031253E+018,"3 : 0.27965286, 2 : 0.20951246, 7 : 0.09071422",17
1.62625803209451E+018,"2 : 0.32506603, 2 : 0.07889137, 4 : 0.061892107",17
1.62620463961007E+018,"13 : 0.056862377, 12 : 0.05405703, 3 : 0.04523518",17
1.62616213726913E+018,"7 : 0.5752609, 2 : 0.071078844, 3 : 0.050233915",17
1.62608193277243E+018,"2 : 0.12828904, 7 : 0.098073095, 9 : 0.073437",17
1.62599641530109E+018,"7 : 0.2892611, 7 : 0.27059922, 13 : 0.06715466",17
1.62554134483465E+018,"3 : 0.104521014, 7 : 0.046389434, 7 : 0.04259135",17
1.62550036346419E+018,"12 : 0.08540705, 1 : 0.06885555, 2 : 0.061174463",17
1.62480260143377E+018,"12 : 0.19959243, 12 : 0.06269339, 1 : 0.0474461",17
1.62466390963279E+018,"2 : 0.43673223, 7 : 0.25881797, 2 : 0.09793245",17
1.62406398665395E+018,"7 : 0.3350895, 3 : 0.061479084, 7 : 0.05161101",17
1.62337316367286E+018,"7 : 0.2502516, 7 : 0.12472329, 7 : 0.079711266",17
1.6231628810746E+018,"13 : 0.14434972, 7 : 0.10948092, 2 : 0.08261827",17
1.62271126913171E+018,"2 : 0.0680436, 10 : 0.05078456, 2 : 0.039207578",17
1.62203005968475E+018,"11 : 0.46740243, 1 : 0.1428296, 11 : 0.035752006",17
1.62161989029288E+018,"13 : 0.13903469, 13 : 0.054677226, 2 : 0.05246476",17
1.62117171718317E+018,"7 : 0.5390251, 12 : 0.21364182, 12 : 0.025952792",17
1.62104136716562E+018,"12 : 0.22102888, 7 : 0.09773219, 2 : 0.060694147",17
1.62091208416023E+018,"4 : 0.3117364, 12 : 0.07262331, 13 : 0.067386806",17
1.61977260264482E+018,"12 : 0.14823638, 2 : 0.10852929, 7 : 0.08346352",17
1.6196269910223E+018,"13 : 0.07498663, 9 : 0.055461966, 4 : 0.046820763",17
1.61908468399193E+018,"12 : 0.121219054, 2 : 0.0661052, 7 : 0.058574896",17
1.61890672095608E+018,"7 : 0.12240446, 10 : 0.109711826, 7 : 0.037976712",17
1.61827299259158E+018,"12 : 0.10179896, 2 : 0.07779878, 13 : 0.06745021",17
1.61816304890257E+018,"7 : 0.23067614, 7 : 0.19604142, 7 : 0.055623867",17
1.61797592951761E+018,"12 : 0.65049994, 12 : 0.024759492, 12 : 0.023714738",17
1.61757888916849E+018,"1 : 0.95363647, 9 : 0.0018328844, 1 : 0.00075194956",17
1.61742751257548E+018,"2 : 0.1052802, 7 : 0.035067737, 12 : 0.034156486",17
1.61445703123706E+018,"6 : 0.6392071, 6 : 0.11413131, 2 : 0.043922637",17
1.60237891700239E+018,"12 : 0.17830491, 11 : 0.17506024, 7 : 0.07046439",17
1.5651351871088E+018,"1 : 0.77128035, 13 : 0.109968096, 13 : 0.010994287",17
1.55057422713945E+018,"1 : 0.29375818, 2 : 0.17627567, 9 : 0.1275489",17
1.53862486407925E+018,"1 : 0.70860404, 11 : 0.17269154, 1 : 0.012423205",17
1.51094050861953E+018,"2 : 0.77129066, 11 : 0.04948654, 11 : 0.03324307",17
1.50136380648243E+018,"1 : 0.39214557, 11 : 0.23698296, 2 : 0.013698344",17
1.49439675974424E+018,"2 : 0.6709675, 11 : 0.096960574, 11 : 0.03967683",17
1.4846826966349E+018,"1 : 0.3700559, 11 : 0.2877459, 2 : 0.06214042",17
1.47986254920082E+018,"13 : 0.47419602, 2 : 0.14057644, 7 : 0.12166341",17
1.47263973669932E+018,"7 : 0.24771187, 2 : 0.06869676, 7 : 0.03828385",17
1.47033402934035E+018,"2 : 0.98716843, 11 : 0.0051160245, 1 : 0.0002552737",17
1.46399887653689E+018,"2 : 0.73980194, 7 : 0.056760944, 2 : 0.007881442",17
1.46387609858022E+018,"7 : 0.90375626, 7 : 0.017691145, 7 : 0.0062960596",17
1.46381940248613E+018,"2 : 0.32293692, 2 : 0.30356044, 2 : 0.054937925",17
1.46321988404114E+018,"12 : 0.109942645, 7 : 0.058948938, 4 : 0.031154767",17
1.46303327409633E+018,"3 : 0.45077166, 2 : 0.074867405, 13 : 0.038513087",17
1.46239255901109E+018,"1 : 0.32064518, 8 : 0.13181056, 8 : 0.10236329",17
1.46162757229427E+018,"12 : 0.051950183, 13 : 0.047089368, 13 : 0.020989876",17
1.4596097733899E+018,"12 : 0.07085153, 12 : 0.053273845, 12 : 0.036422614",17
1.45875326101194E+018,"7 : 0.6120088, 2 : 0.050164405, 7 : 0.041222636",17
1.45860915907879E+018,"7 : 0.8074354, 7 : 0.15362442, 7 : 0.006028967",17
1.45731765245572E+018,"13 : 0.13851601, 9 : 0.077567205, 2 : 0.061762493",17
1.45590309741071E+018,"5 : 0.3097587, 11 : 0.13155727, 11 : 0.06254246",17
1.45564823493967E+018,"1 : 0.24874333, 11 : 0.09224488, 1 : 0.07067148",17
1.45507144656802E+018,"11 : 0.27773264, 1 : 0.27016178, 11 : 0.13031854",17
1.45492690497195E+018,"11 : 0.4402732, 12 : 0.11090931, 7 : 0.0565874",17
1.45439550026973E+018,"1 : 0.6200641, 1 : 0.081579566, 9 : 0.019403743",17
1.45420987885521E+018,"7 : 0.5470947, 7 : 0.25761303, 10 : 0.024325756",17
1.453438018488E+018,"7 : 0.30340198, 7 : 0.25643182, 4 : 0.026448935",17
1.45223654193009E+018,"8 : 0.49956855, 3 : 0.08218297, 8 : 0.0513831",17
1.44954968636527E+018,"7 : 0.40227148, 12 : 0.07706873, 2 : 0.049456436",17
1.44648992494485E+018,"4 : 0.46838826, 7 : 0.1602693, 2 : 0.04526686",17
1.44447228744423E+018,"7 : 0.25370264, 12 : 0.19408427, 12 : 0.0478521",17
1.44353254497683E+018,"2 : 0.09794585, 12 : 0.09405747, 12 : 0.056161683",17
1.44212385923835E+018,"3 : 0.23225299, 2 : 0.11357715, 7 : 0.09918673",17
1.44150258534025E+018,"2 : 0.28766367, 7 : 0.23893583, 12 : 0.18961927",17
1.44074807390638E+018,"7 : 0.75412804, 13 : 0.06369783, 9 : 0.057796773",17
1.43864001222806E+018,"4 : 0.94343615, 13 : 0.010248024, 7 : 0.004095568",17
1.43805844654415E+018,"3 : 0.3318069, 13 : 0.28907445, 12 : 0.14312476",17
1.43778043398327E+018,"7 : 0.67578727, 2 : 0.044946887, 13 : 0.041449253",17
1.43719577307811E+018,"2 : 0.107189335, 2 : 0.07491079, 2 : 0.056566156",17
1.43484397947231E+018,"7 : 0.19435577, 2 : 0.13471834, 13 : 0.10162932",17
1.4333408986335E+018,"7 : 0.43284693, 7 : 0.15151316, 2 : 0.10377568",17
1.43265972568575E+018,"2 : 0.42678654, 3 : 0.24840169, 7 : 0.1189559",17
1.43184486198402E+018,"7 : 0.22055162, 2 : 0.19311538, 7 : 0.045173664",17
1.42959858615267E+018,"7 : 0.42232415, 7 : 0.19936019, 2 : 0.16758235",17
1.42844625773454E+018,"7 : 0.20416217, 5 : 0.02399989, 2 : 0.02295871",17
1.42823709178801E+018,"2 : 0.29163593, 7 : 0.22649263, 7 : 0.04947427",17
1.42547001531043E+018,"7 : 0.12213291, 7 : 0.05090534, 8 : 0.038572833",17
1.42336563357966E+018,"2 : 0.045840055, 2 : 0.041047323, 12 : 0.037598968",17
1.42192788889857E+018,"3 : 0.136305, 2 : 0.08904679, 12 : 0.04220002",17
1.42179547352994E+018,"6 : 0.06583128, 6 : 0.055233173, 6 : 0.054973915",17
2.19711639815187E+018,"2 : 0.516244, 2 : 0.23365359, 3 : 0.16698532",17
2.19641678372304E+018,"10 : 0.11384983, 14 : 0.07536624, 2 : 0.05242334",17
2.19566684383738E+018,"2 : 0.8518992, 2 : 0.051072143, 8 : 0.013519368",17
2.19497226269052E+018,"2 : 0.2427889, 7 : 0.23259303, 3 : 0.13668622",17
2.19278285388732E+018,"2 : 0.3833986, 12 : 0.12672628, 12 : 0.109987415",17
2.19202785407853E+018,"3 : 0.32002577, 2 : 0.24653828, 3 : 0.14844081",17
2.19131818571807E+018,"7 : 0.18292044, 5 : 0.05960294, 2 : 0.046275143",17
2.19058592758291E+018,"7 : 0.39475283, 7 : 0.08240225, 7 : 0.04214698",17
2.19003470177566E+018,"2 : 0.46045905, 3 : 0.11751608, 2 : 0.07584594",17
2.18915895268326E+018,"12 : 0.6610357, 2 : 0.08258933, 14 : 0.00869467",17
2.18707520451398E+018,"3 : 0.45435724, 6 : 0.108869456, 6 : 0.07151052",17
2.17755503888518E+018,"13 : 0.92479026, 9 : 0.035392933, 13 : 0.03372412",17
2.17683021131967E+018,"7 : 0.8018118, 7 : 0.06331449, 7 : 0.022726342",17
2.17610543837289E+018,"6 : 0.41334188, 5 : 0.06542957, 6 : 0.060773432",17
2.17538076308014E+018,"4 : 0.8246386, 12 : 0.008532869, 12 : 0.008224803",17
2.17174922856129E+018,"2 : 0.6113864, 12 : 0.188511, 12 : 0.034506388",17
2.16158728109408E+018,"2 : 0.6157637, 2 : 0.33279857, 3 : 0.00845177",17
2.1601151746025E+018,"3 : 0.17052096, 4 : 0.1285036, 2 : 0.10373474",17
2.15874112780947E+018,"6 : 0.61945975, 6 : 0.22896506, 6 : 0.010837303",17
2.15578173689857E+018,"2 : 0.4545854, 2 : 0.08310629, 7 : 0.064610444",17
2.15529884474128E+018,"2 : 0.1887754, 5 : 0.048215788, 5 : 0.030919211",17
