id,predictions,CLUSTER_ID
1.68477701579201E+018,"11 : 0.18287505, 9 : 0.11034758, 2 : 0.062008716",10
1.68433087834589E+018,"13 : 0.4473723, 8 : 0.069682546, 13 : 0.05003983",10
1.67927313652647E+018,"9 : 0.2917722, 9 : 0.16560987, 11 : 0.10693581",10
1.67912920085794E+018,"13 : 0.20059721, 9 : 0.096771196, 7 : 0.03482798",10
1.674569520223E+018,"9 : 0.15195417, 1 : 0.08444117, 11 : 0.06680891",10
1.67325895084053E+018,"9 : 0.50732625, 9 : 0.10888913, 8 : 0.06107838",10
1.6514579119371E+018,"13 : 0.57780266, 13 : 0.10486633, 11 : 0.024659742",10
2.20901115715408E+018,"6 : 0.064394, 4 : 0.055585075, 8 : 0.025786545",10
2.2003371355337E+018,"7 : 0.49352166, 3 : 0.12772655, 2 : 0.03004878",10
2.19530333999493E+018,"6 : 0.61362314, 6 : 0.017688457, 2 : 0.017050598",10
2.19216554819498E+018,"7 : 0.2896167, 13 : 0.20630623, 7 : 0.08741351",10
2.19020541497262E+018,"9 : 0.13847977, 2 : 0.083022475, 2 : 0.07970742",10
2.19017759233385E+018,"7 : 0.14769652, 7 : 0.13873024, 6 : 0.06678144",10
2.18640760946102E+018,"7 : 0.93978906, 7 : 0.015144978, 7 : 0.0025373155",10
2.18494001251527E+018,"2 : 0.11654221, 7 : 0.08206461, 9 : 0.047471832",10
2.18493461733172E+018,"1 : 0.48635188, 11 : 0.42538574, 1 : 0.007188764",10
2.18378972253147E+018,"7 : 0.29169968, 9 : 0.14844732, 7 : 0.1264152",10
2.18229011055751E+018,"13 : 0.6649334, 7 : 0.06607795, 2 : 0.03878019",10
2.18088485038126E+018,"7 : 0.8062027, 7 : 0.081627406, 7 : 0.016103247",10
2.18001152276457E+018,"4 : 0.15616913, 7 : 0.15439756, 3 : 0.09894796",10
2.17997015022341E+018,"7 : 0.6690013, 10 : 0.083935894, 14 : 0.03107874",10
2.17833893850728E+018,"2 : 0.6228384, 11 : 0.17552623, 9 : 0.030756393",10
2.17769026374184E+018,"7 : 0.46206367, 14 : 0.054495912, 7 : 0.04652746",10
2.17688858339753E+018,"13 : 0.54452723, 13 : 0.16178082, 3 : 0.04373716",10
2.17559260460036E+018,"7 : 0.7314363, 4 : 0.027072966, 7 : 0.026768444",10
2.17435242034437E+018,"1 : 0.26427948, 4 : 0.1481764, 11 : 0.040099338",10
2.17319748744833E+018,"12 : 0.6335711, 10 : 0.059857555, 5 : 0.046622757",10
2.17112029592292E+018,"7 : 0.28385466, 13 : 0.20369227, 2 : 0.18038599",10
2.17068589824146E+018,"7 : 0.8576547, 7 : 0.08727478, 7 : 0.028070679",10
2.17039326653354E+018,"5 : 0.24920888, 5 : 0.23647584, 6 : 0.1737365",10
2.16959082831445E+018,"3 : 0.58230335, 7 : 0.09918552, 7 : 0.0885755",10
2.16918742443404E+018,"1 : 0.5617792, 11 : 0.11523916, 9 : 0.09280166",10
2.16907564824563E+018,"11 : 0.09473287, 7 : 0.07301226, 7 : 0.04549149",10
2.16892929259607E+018,"2 : 0.43314266, 2 : 0.056367517, 9 : 0.047731012",10
2.16848915171922E+018,"10 : 0.13541551, 7 : 0.10451438, 7 : 0.10289267",10
2.16847994516527E+018,"2 : 0.45446634, 9 : 0.16804203, 7 : 0.06329257",10
2.1683730580846E+018,"2 : 0.4602368, 11 : 0.182969, 9 : 0.090663604",10
2.16815434400499E+018,"1 : 0.13037248, 8 : 0.10889009, 1 : 0.052766852",10
2.16778788264817E+018,"11 : 0.5495226, 1 : 0.24633166, 10 : 0.026496181",10
2.16776601509038E+018,"1 : 0.26534057, 1 : 0.21962498, 11 : 0.21116738",10
2.16767182207078E+018,"1 : 0.28162372, 11 : 0.23280269, 1 : 0.17139605",10
2.16759547392496E+018,"3 : 0.09048278, 7 : 0.054445863, 9 : 0.045996238",10
2.16701402724333E+018,"9 : 0.22355781, 13 : 0.09844216, 11 : 0.082829125",10
2.1661082242778E+018,"13 : 0.4193946, 1 : 0.07719966, 7 : 0.025337068",10
2.16564219399438E+018,"7 : 0.8464099, 7 : 0.04373545, 4 : 0.0071820314",10
2.16467690257685E+018,"2 : 0.31466925, 6 : 0.101287685, 6 : 0.07741494",10
2.16400884433055E+018,"11 : 0.7467668, 1 : 0.104648285, 1 : 0.08410025",10
2.16391968482763E+018,"13 : 0.91261923, 13 : 0.014612367, 7 : 0.00532017",10
2.16374323702456E+018,"4 : 0.19459957, 7 : 0.117065124, 9 : 0.109327",10
2.16317426910273E+018,"8 : 0.28880095, 3 : 0.21754524, 13 : 0.05528841",10
2.1627319079647E+018,"11 : 0.28174388, 7 : 0.113232225, 9 : 0.03853923",10
2.16243544543948E+018,"13 : 0.9312568, 2 : 0.024278995, 2 : 0.0029610014",10
2.16195090505502E+018,"11 : 0.26785457, 11 : 0.20473644, 13 : 0.19547196",10
2.16124794177647E+018,"1 : 0.7602354, 11 : 0.06790764, 11 : 0.050543103",10
2.160938411201E+018,"2 : 0.21703996, 9 : 0.101287365, 3 : 0.06503501",10
2.16037902100246E+018,"7 : 0.17532147, 2 : 0.1162356, 1 : 0.056660566",10
2.16015347471216E+018,"7 : 0.4551995, 12 : 0.13341114, 12 : 0.06351713",10
2.1597003135784E+018,"1 : 0.39069277, 11 : 0.28121042, 3 : 0.06581956",10
2.15960195839107E+018,"8 : 0.11983331, 9 : 0.11710188, 7 : 0.050807778",10
2.15895764006416E+018,"7 : 0.17986643, 10 : 0.09956067, 2 : 0.058404773",10
2.15818121779575E+018,"9 : 0.17541191, 3 : 0.109479025, 3 : 0.08405747",10
2.15799670170564E+018,"7 : 0.19572315, 7 : 0.1029864, 3 : 0.08041748",10
2.15732291217728E+018,"2 : 0.28685996, 1 : 0.19285084, 2 : 0.108092636",10
2.15595221563335E+018,"13 : 0.21526068, 13 : 0.15220615, 2 : 0.13480231",10
2.15462824246459E+018,"6 : 0.110861056, 2 : 0.08173306, 7 : 0.034743972",10
2.15319406153058E+018,"7 : 0.39611986, 7 : 0.07037266, 7 : 0.03221001",10
2.15238237772538E+018,"4 : 0.30519202, 13 : 0.048361067, 13 : 0.04256937",10
2.15101016282827E+018,"4 : 0.049935006, 10 : 0.044406064, 12 : 0.0345053",10
2.14902141294862E+018,"3 : 0.33918828, 3 : 0.29797572, 3 : 0.06065545",10
2.14869112807808E+018,"2 : 0.36591503, 12 : 0.05710731, 2 : 0.035612304",10
2.14724104923226E+018,"2 : 0.29723185, 7 : 0.25986287, 7 : 0.23079665",10
2.14661095703593E+018,"11 : 0.77400684, 1 : 0.066096745, 1 : 0.04224334",10
2.14594632109013E+018,"7 : 0.41415155, 7 : 0.056229956, 12 : 0.055543117",10
2.14499190785084E+018,"9 : 0.72793853, 14 : 0.037754368, 2 : 0.030113209",10
2.14374014619228E+018,"1 : 0.9646069, 11 : 0.016359959, 11 : 0.0034086534",10
2.14357124155306E+018,"4 : 0.121952936, 9 : 0.053037304, 3 : 0.049103394",10
2.14255114935794E+018,"2 : 0.51661783, 6 : 0.19796422, 6 : 0.058200125",10
2.14135661552236E+018,"2 : 0.67614275, 12 : 0.1167679, 4 : 0.036438588",10
2.14073587113735E+018,"2 : 0.1269616, 5 : 0.0985033, 2 : 0.042718202",10
2.14033727140506E+018,"13 : 0.118520044, 10 : 0.09127138, 12 : 0.087101065",10
2.13947477294214E+018,"9 : 0.25105047, 5 : 0.11587988, 8 : 0.096163765",10
2.13859237894936E+018,"7 : 0.996292, 9 : 0.00038468267, 7 : 0.00023397806",10
2.13798288269884E+018,"5 : 0.33460003, 13 : 0.026192322, 6 : 0.020291664",10
2.13798254665956E+018,"6 : 0.07556809, 6 : 0.038940784, 12 : 0.036583904",10
2.13780491515893E+018,"11 : 0.100547396, 11 : 0.0705438, 1 : 0.03243338",10
2.13660421071115E+018,"12 : 0.250332, 12 : 0.20182456, 1 : 0.15828758",10
2.13508029355242E+018,"7 : 0.7604413, 7 : 0.12122666, 2 : 0.026443778",10
2.13421468674833E+018,"13 : 0.93454605, 2 : 0.0076877438, 13 : 0.003180491",10
2.13160724766186E+018,"7 : 0.18168305, 11 : 0.13938169, 1 : 0.11148296",10
2.13058996619624E+018,"7 : 0.22731781, 2 : 0.22025087, 11 : 0.027015338",10
2.12934389005923E+018,"1 : 0.9113151, 11 : 0.0496771, 9 : 0.00816174",10
2.12849552907526E+018,"11 : 0.9077573, 1 : 0.028507706, 11 : 0.013645197",10
2.12833570623703E+018,"3 : 0.8561908, 2 : 0.020346237, 2 : 0.012041061",10
2.12689215473659E+018,"9 : 0.10522139, 10 : 0.04514052, 7 : 0.041341655",10
2.12415041793701E+018,"7 : 0.22034368, 2 : 0.08745663, 2 : 0.068195194",10
2.12346965953887E+018,"7 : 0.44423229, 10 : 0.24235463, 7 : 0.042585272",10
2.12182182451754E+018,"2 : 0.66541386, 10 : 0.059533566, 2 : 0.026846949",10
2.12041236087006E+018,"5 : 0.90045506, 5 : 0.0079520745, 9 : 0.0037713358",10
2.11420624669447E+018,"1 : 0.641872, 1 : 0.08145846, 11 : 0.07274871",10
2.1142015900775E+018,"13 : 0.3317106, 9 : 0.115363516, 9 : 0.025081681",10
2.11419291012461E+018,"11 : 0.42043254, 1 : 0.40836668, 1 : 0.04043981",10
2.1134081635387E+018,"11 : 0.47140402, 1 : 0.3690609, 1 : 0.018355273",10
2.11104735514009E+018,"1 : 0.5178581, 11 : 0.3835845, 1 : 0.015281921",10
2.10987885546408E+018,"13 : 0.17119654, 13 : 0.12863603, 13 : 0.07151437",10
2.10856728958973E+018,"13 : 0.06429949, 13 : 0.046704985, 7 : 0.045304306",10
2.1061344945275E+018,"7 : 0.32946262, 13 : 0.17210892, 13 : 0.062868156",10
2.10258412643681E+018,"1 : 0.5963318, 11 : 0.08559823, 2 : 0.041400693",10
2.101648497179E+018,"7 : 0.5144423, 2 : 0.3874152, 9 : 0.02641117",10
2.10093177450167E+018,"3 : 0.3015847, 6 : 0.056716774, 2 : 0.045749087",10
2.10081465690294E+018,"12 : 0.2736452, 12 : 0.18881068, 7 : 0.13039558",10
2.10033819003339E+018,"1 : 0.855542, 1 : 0.04025863, 11 : 0.0039022716",10
2.10007769461942E+018,"7 : 0.24857816, 3 : 0.1448045, 7 : 0.05828577",10
2.0986694153536E+018,"6 : 0.611571, 6 : 0.11614596, 6 : 0.06508097",10
2.0966783962385E+018,"11 : 0.9082149, 1 : 0.04886913, 1 : 0.005932788",10
2.09514995120979E+018,"2 : 0.83979315, 13 : 0.021379402, 13 : 0.0099832",10
2.09357271302207E+018,"7 : 0.61761844, 7 : 0.094276875, 9 : 0.07192235",10
2.09327867935967E+018,"1 : 0.46059042, 11 : 0.1446538, 1 : 0.07799368",10
2.090126610394E+018,"13 : 0.21251793, 13 : 0.08147367, 13 : 0.07221203",10
2.08994192870469E+018,"7 : 0.7862762, 7 : 0.019188749, 7 : 0.010593542",10
2.08938114653529E+018,"7 : 0.99907863, 7 : 0.0006373321, 8 : 2.5589889e-05",10
2.08862920739919E+018,"13 : 0.05805268, 13 : 0.029550195, 11 : 0.028931893",10
2.08789620927198E+018,"2 : 0.32569882, 9 : 0.2927377, 9 : 0.099572584",10
2.08720023939292E+018,"3 : 0.9620903, 7 : 0.0025516106, 7 : 0.0015355044",10
2.08642491082309E+018,"12 : 0.19155848, 7 : 0.18358257, 2 : 0.06476448",10
2.0845007297557E+018,"9 : 0.19587122, 6 : 0.14971341, 5 : 0.13024563",10
2.08450030065324E+018,"8 : 0.15975703, 6 : 0.096173145, 9 : 0.07352858",10
2.08343770208003E+018,"13 : 0.69626606, 13 : 0.08156922, 3 : 0.004131204",10
2.08265901960067E+018,"11 : 0.6127062, 1 : 0.22357029, 1 : 0.053870626",10
2.08189680062935E+018,"7 : 0.39915892, 6 : 0.081916, 7 : 0.0558397",10
2.08054655270413E+018,"2 : 0.53046256, 7 : 0.13685559, 7 : 0.08509258",10
2.07894135805165E+018,"12 : 0.3720657, 3 : 0.030577542, 2 : 0.029260557",10
2.07836511109069E+018,"6 : 0.8455445, 6 : 0.06132299, 6 : 0.0061086416",10
2.07628313918289E+018,"7 : 0.65690845, 2 : 0.115075335, 4 : 0.021562247",10
2.07480212323477E+018,"4 : 0.20919938, 3 : 0.15137748, 2 : 0.05172217",10
2.07350750328024E+018,"10 : 0.114795946, 7 : 0.07979239, 7 : 0.050658196",10
2.0728603358634E+018,"7 : 0.39837092, 10 : 0.284046, 7 : 0.11818022",10
2.07266188635419E+018,"7 : 0.99762744, 7 : 0.00028631953, 13 : 0.0001455748",10
2.07210390811733E+018,"13 : 0.5282478, 2 : 0.08267792, 8 : 0.05458497",10
2.07110863870299E+018,"2 : 0.86016244, 2 : 0.005749469, 2 : 0.0045241346",10
2.07099883995073E+018,"7 : 0.35530517, 2 : 0.113572635, 2 : 0.047175806",10
2.0704685770808E+018,"4 : 0.66248834, 7 : 0.02640376, 13 : 0.014045557",10
2.06969201860861E+018,"13 : 0.31399596, 9 : 0.14712653, 2 : 0.109221295",10
2.0696819620853E+018,"9 : 0.16495769, 7 : 0.10166956, 1 : 0.092897736",10
2.06891870469699E+018,"2 : 0.12469588, 12 : 0.10854113, 2 : 0.043490794",10
2.06850851586579E+018,"2 : 0.58188903, 13 : 0.10256578, 12 : 0.019279664",10
2.06810460346083E+018,"13 : 0.8502192, 13 : 0.07530969, 13 : 0.023065334",10
2.06756535546049E+018,"2 : 0.33411288, 11 : 0.17803352, 9 : 0.13284986",10
2.06751846765324E+018,"7 : 0.54623, 7 : 0.03300391, 12 : 0.019268865",10
2.06712406344214E+018,"10 : 0.085898094, 10 : 0.055432163, 2 : 0.041075762",10
2.06640718181027E+018,"12 : 0.28415772, 7 : 0.20768805, 7 : 0.06108396",10
2.06616430887588E+018,"2 : 0.4533752, 12 : 0.15996839, 12 : 0.09442763",10
2.06603255880794E+018,"11 : 0.66199046, 2 : 0.08490193, 1 : 0.067211844",10
2.06543523325164E+018,"2 : 0.094633296, 12 : 0.08556449, 1 : 0.04486745",10
2.0649614312517E+018,"13 : 0.37619975, 2 : 0.11889961, 13 : 0.055350993",10
2.06479974651826E+018,"3 : 0.23294346, 2 : 0.11539205, 6 : 0.049390446",10
2.06468761873134E+018,"13 : 0.20787714, 2 : 0.20766592, 12 : 0.1103233",10
2.06410432996717E+018,"12 : 0.13619488, 11 : 0.061898556, 2 : 0.05031259",10
2.06382300816657E+018,"8 : 0.22876626, 5 : 0.09011425, 12 : 0.08007326",10
2.06339475652387E+018,"7 : 0.35527885, 3 : 0.17625904, 7 : 0.06663299",10
2.06338966217262E+018,"2 : 0.04409801, 7 : 0.039449174, 3 : 0.03468529",10
2.06338047869352E+018,"1 : 0.6280867, 11 : 0.10936516, 1 : 0.08128595",10
2.0633770930095E+018,"7 : 0.41231558, 7 : 0.23370619, 4 : 0.10629602",10
2.06316908693854E+018,"2 : 0.646254, 11 : 0.044206973, 8 : 0.0061227656",10
2.06311645929449E+018,"9 : 0.05083155, 13 : 0.036646947, 12 : 0.031845283",10
2.06275584666181E+018,"1 : 0.84796333, 2 : 0.009426317, 1 : 0.0040445635",10
2.06263518492358E+018,"13 : 0.36434713, 2 : 0.1624998, 13 : 0.036798142",10
2.06255150303136E+018,"2 : 0.19375663, 7 : 0.13999969, 4 : 0.08361609",10
2.06232239275738E+018,"9 : 0.20314412, 2 : 0.07198101, 12 : 0.035605147",10
2.06178549301997E+018,"1 : 0.79006904, 2 : 0.033438507, 4 : 0.009270598",10
2.06162861872754E+018,"3 : 0.66332495, 6 : 0.07197115, 7 : 0.036232825",10
2.06032595932572E+018,"7 : 0.095934786, 3 : 0.08440269, 2 : 0.070383824",10
2.05973597794559E+018,"7 : 0.42234635, 7 : 0.058055904, 4 : 0.05604005",10
2.05955568294597E+018,"1 : 0.35981, 13 : 0.11312502, 2 : 0.06446149",10
2.05909445034917E+018,"9 : 0.0621093, 2 : 0.052454922, 2 : 0.051131416",10
2.05875130423847E+018,"2 : 0.15154973, 7 : 0.10912064, 13 : 0.043631714",10
2.05837817522377E+018,"13 : 0.24361467, 11 : 0.08883202, 11 : 0.08693986",10
2.05799761414373E+018,"13 : 0.33402994, 13 : 0.14292872, 2 : 0.062846035",10
2.05690028539933E+018,"6 : 0.5596553, 2 : 0.046196364, 10 : 0.041740168",10
2.05688067667427E+018,"1 : 0.18302052, 11 : 0.090041965, 1 : 0.07233847",10
2.05679360421505E+018,"1 : 0.71419054, 1 : 0.18739025, 11 : 0.011344714",10
2.0564671759382E+018,"9 : 0.077051856, 9 : 0.05169742, 11 : 0.02483777",10
2.05591995847658E+018,"14 : 0.45174965, 7 : 0.27491716, 2 : 0.052025404",10
2.05580348212611E+018,"9 : 0.29032058, 4 : 0.044783846, 14 : 0.041310415",10
2.05547810533584E+018,"12 : 0.40941992, 2 : 0.14053304, 7 : 0.08132273",10
2.05546359825338E+018,"2 : 0.8984171, 13 : 0.029241195, 7 : 0.011380014",10
2.05509447881506E+018,"2 : 0.14549246, 4 : 0.119416445, 2 : 0.060961798",10
2.05471769892346E+018,"2 : 0.1631631, 7 : 0.09049993, 12 : 0.0866154",10
2.05464894022145E+018,"12 : 0.22797753, 3 : 0.18074039, 2 : 0.100016385",10
2.05458973893071E+018,"11 : 0.19238214, 9 : 0.087027326, 1 : 0.055542894",10
2.05455861049932E+018,"7 : 0.43350768, 2 : 0.03642789, 7 : 0.02272449",10
2.05449395386211E+018,"13 : 0.24956398, 13 : 0.247237, 13 : 0.22337514",10
2.05435198937203E+018,"6 : 0.13647255, 4 : 0.10370014, 2 : 0.09419664",10
2.05407338133633E+018,"12 : 0.4110642, 14 : 0.042533945, 7 : 0.036010172",10
2.05389835472326E+018,"12 : 0.57534826, 2 : 0.05906488, 12 : 0.048428137",10
2.05373445577663E+018,"6 : 0.21277347, 6 : 0.16172756, 9 : 0.10935345",10
2.05373313024233E+018,"2 : 0.82070404, 2 : 0.025200054, 4 : 0.021405393",10
2.05373033131594E+018,"12 : 0.16949403, 3 : 0.10634463, 6 : 0.065351",10
2.05372545113437E+018,"13 : 0.09203247, 12 : 0.089580804, 12 : 0.047976248",10
2.0535893961852E+018,"13 : 0.99868244, 6 : 2.3995592e-05, 13 : 1.9921483e-05",10
2.05332689707028E+018,"1 : 0.17039512, 2 : 0.13096008, 2 : 0.07054603",10
2.05330738028478E+018,"12 : 0.69495296, 12 : 0.06378213, 12 : 0.04717732",10
2.05323672721664E+018,"9 : 0.20444633, 9 : 0.07618375, 2 : 0.054701563",10
2.05320906545468E+018,"8 : 0.14783475, 5 : 0.110795364, 6 : 0.10649605",10
2.05313638213571E+018,"9 : 0.15886347, 1 : 0.07028305, 11 : 0.05368639",10
2.05311898476684E+018,"2 : 0.179593, 7 : 0.056819014, 3 : 0.030041138",10
2.05307268171426E+018,"2 : 0.13136567, 7 : 0.08315022, 12 : 0.06312646",10
2.0530399611938E+018,"13 : 0.5422282, 13 : 0.3159277, 13 : 0.01781153",10
2.05300093996309E+018,"1 : 0.51196384, 1 : 0.40493727, 11 : 0.0132073285",10
2.0529756898504E+018,"7 : 0.3010841, 2 : 0.2646891, 2 : 0.17635307",10
2.05294564497687E+018,"7 : 0.14470556, 8 : 0.056049235, 2 : 0.0415352",10
2.05292801648501E+018,"11 : 0.878571, 3 : 0.03626783, 9 : 0.030069139",10
2.05292345656365E+018,"13 : 0.31338128, 8 : 0.22051892, 13 : 0.10144175",10
2.0528585350039E+018,"7 : 0.4257214, 13 : 0.23016322, 7 : 0.025873011",10
2.05260959987332E+018,"2 : 0.29834333, 10 : 0.14348948, 2 : 0.07679751",10
2.05256429791924E+018,"12 : 0.06809808, 2 : 0.060147922, 2 : 0.041657787",10
2.05254966688665E+018,"6 : 0.48527977, 4 : 0.07665803, 13 : 0.06203553",10
2.0525296591003E+018,"2 : 0.7699084, 2 : 0.22172324, 2 : 0.00017510328",10
2.05252698938193E+018,"5 : 0.29413772, 2 : 0.06671885, 2 : 0.06327775",10
2.05251932683367E+018,"12 : 0.6709635, 12 : 0.07128035, 1 : 0.03557123",10
2.05249779984661E+018,"2 : 0.35585904, 2 : 0.07637455, 9 : 0.051288996",10
2.05248920299144E+018,"2 : 0.91014147, 4 : 0.013171832, 12 : 0.006370852",10
2.05247283425655E+018,"13 : 0.18812925, 13 : 0.15762253, 6 : 0.122566864",10
2.05246095167649E+018,"13 : 0.4535165, 7 : 0.13024998, 13 : 0.06530777",10
2.05244542509461E+018,"13 : 0.15160118, 12 : 0.049999245, 7 : 0.04953881",10
2.05244442807475E+018,"2 : 0.68148303, 4 : 0.059709933, 4 : 0.037695646",10
2.05244269608729E+018,"7 : 0.16269103, 7 : 0.12427674, 7 : 0.121038586",10
2.05243460584368E+018,"7 : 0.5153818, 7 : 0.30699638, 7 : 0.032065902",10
2.05241742947262E+018,"4 : 0.34244758, 2 : 0.06161086, 12 : 0.04498451",10
2.05240562515773E+018,"13 : 0.22654493, 2 : 0.11004315, 12 : 0.06396312",10
2.05237548640747E+018,"12 : 0.27282038, 2 : 0.17568246, 12 : 0.054321166",10
2.05235489850003E+018,"10 : 0.16941473, 2 : 0.1677765, 4 : 0.113300614",10
2.05230043190423E+018,"2 : 0.22633341, 12 : 0.16876824, 3 : 0.05266687",10
2.05226955977999E+018,"6 : 0.061238755, 2 : 0.060335495, 2 : 0.054099783",10
2.05224008812724E+018,"2 : 0.51124567, 2 : 0.173257, 12 : 0.08012798",10
2.05219406830758E+018,"2 : 0.512897, 2 : 0.072309345, 3 : 0.009169531",10
2.05195722225212E+018,"12 : 0.95823944, 12 : 0.013259441, 12 : 0.0046031624",10
2.05175457306194E+018,"12 : 0.63833886, 12 : 0.06427729, 12 : 0.05036846",10
2.05170464473656E+018,"13 : 0.116403885, 4 : 0.10808451, 13 : 0.09037274",10
2.05168138911741E+018,"2 : 0.98249036, 2 : 0.0026402446, 11 : 0.0009273107",10
2.05162566890462E+018,"1 : 0.21599784, 13 : 0.049318124, 9 : 0.040640935",10
2.05155525982649E+018,"7 : 0.23284301, 13 : 0.16299552, 13 : 0.08616954",10
2.05148378117872E+018,"5 : 0.5354955, 13 : 0.15515757, 3 : 0.05705816",10
2.051473959201E+018,"13 : 0.16885975, 14 : 0.04897338, 7 : 0.04602829",10
2.05117110749115E+018,"6 : 0.7216198, 1 : 0.06533236, 5 : 0.058314983",10
2.05114620090168E+018,"2 : 0.2747112, 2 : 0.11521583, 1 : 0.09996531",10
2.05113455056646E+018,"13 : 0.3009541, 7 : 0.068589985, 8 : 0.018662171",10
2.05108224148178E+018,"6 : 0.39920375, 7 : 0.07299305, 12 : 0.053982113",10
2.05101571801527E+018,"7 : 0.14344868, 12 : 0.09224521, 9 : 0.07846079",10
2.05097243160683E+018,"2 : 0.08898047, 7 : 0.059809096, 7 : 0.052017856",10
2.05094535646846E+018,"9 : 0.32826287, 11 : 0.28990942, 1 : 0.0636688",10
2.05091495623012E+018,"5 : 0.9803812, 13 : 0.0006402229, 5 : 0.000493508",10
2.05084911188988E+018,"8 : 0.83291453, 13 : 0.071633466, 13 : 0.009230414",10
2.05081437191136E+018,"9 : 0.7719494, 12 : 0.06059519, 2 : 0.021240102",10
2.0504655177981E+018,"7 : 0.15789896, 3 : 0.14409341, 11 : 0.123328514",10
2.05036239998854E+018,"10 : 0.1808844, 9 : 0.069929086, 12 : 0.06402035",10
2.05034437343184E+018,"12 : 0.9709348, 7 : 0.0024288432, 13 : 0.0010426214",10
2.05032941245022E+018,"3 : 0.6660093, 7 : 0.01644225, 2 : 0.0132751595",10
2.05024716347428E+018,"6 : 0.9707718, 13 : 0.0036991327, 8 : 0.0022175068",10
2.0501027990439E+018,"7 : 0.1384328, 7 : 0.04429212, 7 : 0.040186916",10
2.05005316300432E+018,"13 : 0.17661619, 7 : 0.14567794, 4 : 0.114165775",10
2.05001295414115E+018,"3 : 0.65173656, 3 : 0.2237189, 12 : 0.045043387",10
2.04968765596215E+018,"9 : 0.29604948, 14 : 0.09002778, 13 : 0.07334905",10
2.04962003888251E+018,"1 : 0.5205489, 1 : 0.24791025, 11 : 0.04328285",10
2.04960506457006E+018,"10 : 0.11631393, 2 : 0.08060769, 13 : 0.07404907",10
2.04956534595566E+018,"9 : 0.6266582, 7 : 0.26578444, 4 : 0.052307818",10
2.04951410475588E+018,"9 : 0.23788494, 5 : 0.11798996, 3 : 0.08919456",10
2.04950293005606E+018,"12 : 0.2929169, 2 : 0.07615081, 12 : 0.06935726",10
2.04949244645218E+018,"11 : 0.16840482, 1 : 0.06937427, 4 : 0.060647417",10
2.04941445602863E+018,"6 : 0.21964277, 2 : 0.072901875, 6 : 0.03539541",10
2.0493143207699E+018,"13 : 0.55073243, 2 : 0.06855695, 13 : 0.05357494",10
2.04925002402604E+018,"7 : 0.24665783, 2 : 0.20679003, 3 : 0.105607234",10
2.04901662767679E+018,"2 : 0.6112728, 2 : 0.36348858, 8 : 0.00085476745",10
2.0489360701979E+018,"11 : 0.1671134, 9 : 0.09376648, 13 : 0.09019735",10
2.04888478508385E+018,"9 : 0.959633, 8 : 0.0069814385, 2 : 0.0028639007",10
2.04886063575794E+018,"6 : 0.06825466, 2 : 0.062560596, 2 : 0.06115907",10
2.0488529996667E+018,"13 : 0.23215038, 13 : 0.11392794, 2 : 0.10755618",10
2.04883672622877E+018,"13 : 0.0825898, 7 : 0.06799161, 11 : 0.038670428",10
2.04877424450398E+018,"9 : 0.9324284, 11 : 0.03689901, 1 : 0.007699676",10
2.04859081669974E+018,"2 : 0.09492388, 12 : 0.08012187, 13 : 0.07396816",10
2.0484972090785E+018,"2 : 0.12453713, 13 : 0.048395455, 3 : 0.02838404",10
2.04818807109846E+018,"2 : 0.13755852, 3 : 0.0749871, 7 : 0.06755163",10
