id,predictions,CLUSTER_ID
1.69700968899799E+018,"6 : 0.84880936, 2 : 0.016670518, 11 : 0.011581402",2
1.64057678645671E+018,"11 : 0.58749104, 1 : 0.13052686, 1 : 0.09316989",2
1.63873578543392E+018,"1 : 0.2247339, 11 : 0.2233399, 11 : 0.1109314",2
1.62400382966552E+018,"7 : 0.19342676, 12 : 0.100466065, 7 : 0.06716223",2
1.62256447796924E+018,"11 : 0.78600335, 1 : 0.034124605, 11 : 0.02189426",2
1.52621092423014E+018,"4 : 0.9878413, 2 : 0.009910164, 4 : 4.5234603e-05",2
2.19367957174055E+018,"11 : 0.43848017, 11 : 0.34970358, 11 : 0.032028906",2
1.47611253979635E+018,"11 : 0.9023935, 2 : 0.011295846, 2 : 0.009963807",2
2.18414068184984E+018,"10 : 0.19730967, 13 : 0.1453367, 10 : 0.11048692",2
2.18344554314603E+018,"8 : 0.27597207, 2 : 0.15585859, 9 : 0.0876669",2
2.19217764145753E+018,"7 : 0.1524537, 12 : 0.122406624, 13 : 0.1014742",2
1.89778707854523E+018,"7 : 0.8268684, 7 : 0.032370474, 2 : 0.012068936",2
1.58724240807115E+018,"7 : 0.23671103, 1 : 0.1633842, 1 : 0.06980809",2
1.58284444582537E+018,"3 : 0.20743762, 3 : 0.12845078, 3 : 0.09638018",2
1.57968242051278E+018,"1 : 0.8053313, 1 : 0.038499724, 11 : 0.0351521",2
1.57845031225408E+018,"1 : 0.9504726, 13 : 0.0022137824, 1 : 0.0019065915",2
1.57555583996688E+018,"1 : 0.8549757, 11 : 0.060416758, 1 : 0.008607533",2
1.57381092340395E+018,"1 : 0.83452934, 1 : 0.008250687, 11 : 0.0045688855",2
1.56981063278961E+018,"1 : 0.19721964, 12 : 0.08985919, 7 : 0.068771884",2
1.56724140914733E+018,"4 : 0.6468232, 1 : 0.12128225, 1 : 0.037218038",2
1.5660455457247E+018,"2 : 0.29559764, 8 : 0.058894042, 2 : 0.037011497",2
1.56387560115091E+018,"7 : 0.1320412, 10 : 0.065691, 12 : 0.040400576",2
1.56270900644577E+018,"1 : 0.7447616, 1 : 0.03524899, 11 : 0.026975073",2
1.56190027680613E+018,"13 : 0.10568254, 8 : 0.09090634, 8 : 0.049626265",2
1.56044721913062E+018,"1 : 0.17259973, 1 : 0.15333605, 11 : 0.1225564",2
1.56008053205291E+018,"1 : 0.6868857, 11 : 0.10242916, 1 : 0.030389998",2
1.55825569165094E+018,"1 : 0.9733757, 4 : 0.0020819618, 1 : 0.0018826446",2
1.55651424609086E+018,"1 : 0.75355697, 1 : 0.0851917, 11 : 0.031398147",2
1.55529663227313E+018,"1 : 0.90851915, 1 : 0.025291298, 11 : 0.012184176",2
1.55451484481968E+018,"1 : 0.8337307, 4 : 0.053797722, 1 : 0.028400121",2
1.5530533791761E+018,"4 : 0.12159909, 3 : 0.090391144, 7 : 0.06152242",2
1.55160860582406E+018,"7 : 0.5462622, 7 : 0.17179628, 7 : 0.059481096",2
1.55051302827604E+018,"1 : 0.97358537, 1 : 0.0014421318, 1 : 0.0012400262",2
1.54938415735199E+018,"1 : 0.060883496, 2 : 0.045661252, 4 : 0.042890932",2
1.54877265047856E+018,"2 : 0.49772215, 2 : 0.4599193, 7 : 0.026354032",2
1.54737374719824E+018,"1 : 0.6226111, 1 : 0.018610978, 13 : 0.016515875",2
1.54457075096959E+018,"7 : 0.33854687, 7 : 0.19365613, 7 : 0.098578766",2
1.54161602100561E+018,"13 : 0.28652865, 1 : 0.179095, 4 : 0.12783857",2
1.5398011103641E+018,"9 : 0.101303354, 12 : 0.04378175, 12 : 0.03231119",2
1.53905604420107E+018,"2 : 0.36227104, 7 : 0.03209938, 8 : 0.029913655",2
1.53853892870523E+018,"7 : 0.101078115, 7 : 0.0824039, 10 : 0.07088586",2
1.53670557916668E+018,"1 : 0.048486087, 6 : 0.035239313, 1 : 0.033960637",2
1.53482079452571E+018,"12 : 0.24442735, 2 : 0.15410687, 2 : 0.0759255",2
1.53345788671355E+018,"7 : 0.35636112, 7 : 0.09037306, 10 : 0.035406433",2
1.53039838670012E+018,"1 : 0.9639199, 9 : 0.007574492, 1 : 0.002502232",2
1.52934821681418E+018,"13 : 0.10966066, 1 : 0.10005492, 1 : 0.04574097",2
1.5284894861701E+018,"11 : 0.48904753, 1 : 0.32864833, 1 : 0.014806836",2
1.52779030332677E+018,"3 : 0.4505164, 7 : 0.08730111, 2 : 0.0360585",2
1.52669661113667E+018,"7 : 0.6090009, 7 : 0.2037372, 13 : 0.032528356",2
1.52455801627631E+018,"2 : 0.099608034, 2 : 0.059752997, 2 : 0.03498944",2
1.52387165643428E+018,"1 : 0.95870745, 1 : 0.015024765, 11 : 0.0057976167",2
1.52265400322511E+018,"3 : 0.3809, 12 : 0.03498119, 7 : 0.03366098",2
1.520463317567E+018,"2 : 0.36332965, 3 : 0.19542715, 2 : 0.028307017",2
1.5190919329308E+018,"3 : 0.25939548, 13 : 0.11672318, 14 : 0.11217833",2
1.518236619924E+018,"8 : 0.56733555, 8 : 0.1418533, 8 : 0.047123246",2
1.516617529979E+018,"4 : 0.9457991, 6 : 0.008582198, 1 : 0.003811285",2
1.51595998644066E+018,"4 : 0.70519704, 1 : 0.08380626, 1 : 0.009753967",2
1.51458262644159E+018,"4 : 0.7760512, 13 : 0.19176748, 2 : 0.0030312708",2
1.51386152202653E+018,"1 : 0.5593948, 1 : 0.16119628, 4 : 0.12537995",2
1.51262657404089E+018,"7 : 0.25045803, 7 : 0.14369132, 10 : 0.10861942",2
1.51160718697418E+018,"6 : 0.25255933, 6 : 0.02626745, 6 : 0.024179852",2
1.51085433222415E+018,"13 : 0.83334416, 1 : 0.072739415, 5 : 0.009941085",2
1.51008828137915E+018,"14 : 0.23612857, 7 : 0.16254622, 12 : 0.06808007",2
1.50887923599618E+018,"7 : 0.18671305, 7 : 0.17680149, 7 : 0.050023954",2
1.50751780709562E+018,"4 : 0.5610392, 9 : 0.16639832, 1 : 0.07641791",2
1.50663402716198E+018,"1 : 0.4724777, 1 : 0.37612882, 1 : 0.025354883",2
1.50599073972785E+018,"1 : 0.88608956, 13 : 0.012535504, 1 : 0.0037088748",2
1.50505119346107E+018,"13 : 0.9751521, 13 : 0.00087841135, 6 : 0.0004146499",2
1.50392916030821E+018,"7 : 0.37509775, 11 : 0.072029926, 1 : 0.06390383",2
1.50364119510739E+018,"1 : 0.9296212, 1 : 0.0040128147, 11 : 0.0022378874",2
1.50219383375111E+018,"1 : 0.66970783, 3 : 0.021753587, 3 : 0.013928754",2
1.50091137103741E+018,"13 : 0.65498763, 7 : 0.014997755, 7 : 0.012135457",2
1.49950277409396E+018,"4 : 0.49783137, 2 : 0.09580982, 12 : 0.07312948",2
1.49843443612743E+018,"1 : 0.41970405, 8 : 0.09932158, 8 : 0.034991432",2
1.496404197418E+018,"13 : 0.5718781, 1 : 0.22647052, 11 : 0.010701567",2
1.49510134756005E+018,"13 : 0.15658918, 13 : 0.1051977, 13 : 0.102991216",2
1.49442179002471E+018,"7 : 0.31252196, 2 : 0.14522274, 7 : 0.14234231",2
1.49349213406952E+018,"1 : 0.3455194, 1 : 0.110593036, 1 : 0.044580895",2
1.49287089870051E+018,"3 : 0.32215807, 7 : 0.21129224, 7 : 0.03880215",2
1.49204181126679E+018,"2 : 0.68847156, 2 : 0.2275953, 7 : 0.020062203",2
1.4901061440631E+018,"1 : 0.22613963, 7 : 0.048165128, 1 : 0.035167072",2
1.48927022574385E+018,"13 : 0.7074979, 7 : 0.27528656, 2 : 0.0009995247",2
1.48912555993854E+018,"8 : 0.20423232, 1 : 0.09157205, 8 : 0.06995511",2
1.4884918541223E+018,"2 : 0.47928834, 2 : 0.3817712, 7 : 0.0064143143",2
1.48789744855813E+018,"1 : 0.77282566, 1 : 0.0524796, 11 : 0.019775562",2
1.48709266891088E+018,"1 : 0.3046777, 1 : 0.07626206, 1 : 0.05646876",2
1.48516025047391E+018,"9 : 0.1449136, 4 : 0.12745564, 7 : 0.054903895",2
1.48437918405459E+018,"10 : 0.3373671, 8 : 0.13681354, 2 : 0.1134894",2
1.48323124001791E+018,"13 : 0.70504975, 1 : 0.060854778, 7 : 0.019698257",2
1.48206620769907E+018,"13 : 0.9842854, 7 : 0.0037347877, 12 : 0.0009828685",2
1.48104544705647E+018,"4 : 0.3798077, 1 : 0.069975145, 13 : 0.029128935",2
1.48029546023623E+018,"1 : 0.77855575, 1 : 0.06342509, 8 : 0.021227455",2
1.47843387471145E+018,"1 : 0.7265713, 4 : 0.059690934, 11 : 0.030754639",2
1.47714138160352E+018,"2 : 0.46482718, 8 : 0.07947752, 9 : 0.077609845",2
1.47574373701938E+018,"2 : 0.33706325, 7 : 0.063822486, 2 : 0.03674999",2
1.47424517798434E+018,"1 : 0.66360205, 11 : 0.015527298, 1 : 0.011841007",2
1.47259055639498E+018,"1 : 0.81827354, 1 : 0.03121688, 11 : 0.0063486565",2
1.46915482529934E+018,"1 : 0.45175663, 1 : 0.07124257, 11 : 0.026618714",2
1.46757784844145E+018,"1 : 0.84762865, 9 : 0.043463796, 1 : 0.01031929",2
1.46551961834012E+018,"1 : 0.8201132, 1 : 0.033260085, 11 : 0.030784879",2
1.46437757703215E+018,"1 : 0.35573962, 1 : 0.17295617, 1 : 0.1233459",2
1.46321144985783E+018,"7 : 0.18829258, 7 : 0.09033528, 6 : 0.06378466",2
1.45891513274191E+018,"11 : 0.52415705, 1 : 0.34794095, 1 : 0.011490809",2
1.45764130280436E+018,"7 : 0.3811764, 10 : 0.054419935, 13 : 0.049291518",2
1.45511492895966E+018,"8 : 0.38168666, 8 : 0.044030387, 8 : 0.039867677",2
1.45227341221103E+018,"4 : 0.42912906, 13 : 0.10816309, 9 : 0.036297742",2
1.45136003433129E+018,"1 : 0.57523686, 13 : 0.019909041, 13 : 0.017435052",2
1.44998866975447E+018,"4 : 0.37547585, 7 : 0.22120765, 7 : 0.032414313",2
1.44794574218562E+018,"1 : 0.9493557, 11 : 0.0040614707, 1 : 0.0018625427",2
1.44452339212774E+018,"9 : 0.50941277, 4 : 0.120811306, 1 : 0.10725114",2
1.44362229898796E+018,"7 : 0.7255724, 7 : 0.064276665, 7 : 0.05679465",2
1.43944784418834E+018,"1 : 0.75647587, 1 : 0.034499537, 11 : 0.009310537",2
1.43702594924979E+018,"1 : 0.7788992, 12 : 0.03495254, 1 : 0.02484708",2
1.4349106844914E+018,"9 : 0.56945884, 12 : 0.042659953, 1 : 0.021764679",2
1.43349094438021E+018,"13 : 0.21782197, 13 : 0.09264424, 13 : 0.075820506",2
1.43118443675763E+018,"1 : 0.326226, 11 : 0.09000738, 1 : 0.088533685",2
1.42900376836395E+018,"1 : 0.89129657, 11 : 0.010855724, 1 : 0.0044803335",2
1.42778651273322E+018,"7 : 0.33972928, 3 : 0.27670667, 4 : 0.042227525",2
1.42764050742487E+018,"4 : 0.20448521, 13 : 0.07636133, 13 : 0.03796593",2
1.42629840586015E+018,"1 : 0.45243743, 1 : 0.11760603, 7 : 0.012456621",2
1.42520583556249E+018,"1 : 0.95947933, 1 : 0.0010312826, 13 : 0.0010032263",2
1.42482951348065E+018,"13 : 0.18468302, 1 : 0.13590279, 9 : 0.13186672",2
1.4239555420619E+018,"7 : 0.3858422, 8 : 0.03614791, 2 : 0.03315498",2
1.42336497553513E+018,"1 : 0.3843189, 4 : 0.17287137, 1 : 0.028990524",2
1.42198877849905E+018,"7 : 0.30531588, 13 : 0.27395105, 13 : 0.08830901",2
1.41960074655093E+018,"1 : 0.36670715, 13 : 0.08221958, 4 : 0.030291319",2
1.41902049230821E+018,"2 : 0.18774912, 10 : 0.15284711, 2 : 0.15140787",2
2.21056065251531E+018,"3 : 0.8958708, 2 : 0.019183911, 3 : 0.0038851053",2
2.20744109156165E+018,"3 : 0.51665485, 3 : 0.22949225, 3 : 0.03236509",2
2.20305715161901E+018,"14 : 0.2657592, 5 : 0.20162508, 3 : 0.05935273",2
2.19944885957392E+018,"3 : 0.9157948, 3 : 0.03541285, 3 : 0.009089336",2
2.19797217864172E+018,"3 : 0.06811604, 12 : 0.04991326, 3 : 0.03999435",2
2.19601077229606E+018,"7 : 0.22689159, 7 : 0.19779524, 10 : 0.056447547",2
2.19389584801488E+018,"3 : 0.590489, 2 : 0.30027983, 3 : 0.050341774",2
2.19104923709752E+018,"3 : 0.7623877, 3 : 0.1069975, 3 : 0.01093749",2
2.18784857310069E+018,"2 : 0.09012877, 13 : 0.088730775, 2 : 0.07558371",2
2.1862690021339E+018,"3 : 0.80051523, 7 : 0.041146006, 7 : 0.016002428",2
2.18434587331511E+018,"12 : 0.13134106, 2 : 0.07615292, 3 : 0.049258742",2
2.18159048206964E+018,"2 : 0.99990976, 11 : 9.057148e-06, 7 : 5.602791e-06",2
2.17511384086234E+018,"7 : 0.3870464, 7 : 0.25790077, 3 : 0.027784677",2
2.17368822126594E+018,"9 : 0.30109018, 8 : 0.08610224, 7 : 0.03761015",2
2.16924787149326E+018,"3 : 0.7851177, 3 : 0.10922605, 3 : 0.022930074",2
2.16720164348613E+018,"7 : 0.07871342, 7 : 0.07841986, 3 : 0.0779955",2
2.16462524739018E+018,"3 : 0.16467634, 2 : 0.16449301, 2 : 0.08831659",2
2.16330875884809E+018,"4 : 0.17176051, 7 : 0.068754114, 13 : 0.03873962",2
2.16260298729874E+018,"2 : 0.6250327, 3 : 0.0504397, 7 : 0.037990678",2
2.16184662813102E+018,"3 : 0.6323107, 3 : 0.06061239, 3 : 0.036197368",2
2.15983897411446E+018,"2 : 0.553433, 7 : 0.15805605, 7 : 0.06455328",2
2.1537271054106E+018,"3 : 0.8641825, 3 : 0.02487723, 3 : 0.02441277",2
2.14965978785658E+018,"3 : 0.8622158, 3 : 0.016162585, 3 : 0.013673059",2
2.14810021539619E+018,"7 : 0.96265286, 7 : 0.016136413, 7 : 0.0045138965",2
2.14454507458656E+018,"3 : 0.73535186, 3 : 0.11058405, 3 : 0.028575705",2
2.1423499459933E+018,"2 : 0.1757198, 3 : 0.15407354, 7 : 0.04260806",2
2.13917384638583E+018,"7 : 0.20142719, 6 : 0.03560268, 7 : 0.023662698",2
2.13563718739905E+018,"2 : 0.092231944, 7 : 0.08564104, 3 : 0.08241848",2
2.13376232266458E+018,"13 : 0.10472274, 8 : 0.04296753, 13 : 0.03316525",2
2.13353838927895E+018,"2 : 0.46052274, 13 : 0.042161576, 13 : 0.030378852",2
2.13141044966159E+018,"6 : 0.3786424, 6 : 0.19127941, 6 : 0.052854043",2
2.13009560381508E+018,"3 : 0.7551151, 3 : 0.08992738, 3 : 0.014752111",2
2.12712470741814E+018,"2 : 0.30792546, 2 : 0.13827273, 2 : 0.02125919",2
2.12547989822838E+018,"2 : 0.65624404, 2 : 0.29748154, 13 : 0.016807923",2
2.12427886072088E+018,"7 : 0.9426279, 7 : 0.0055920053, 7 : 0.0054366784",2
2.12205164973745E+018,"9 : 0.39474943, 5 : 0.06164029, 9 : 0.05600417",2
2.11841119482298E+018,"3 : 0.9631931, 7 : 0.004367764, 3 : 0.0028708475",2
2.10512147645472E+018,"2 : 0.35807624, 7 : 0.22913033, 7 : 0.08619689",2
2.10177384754503E+018,"2 : 0.63528025, 2 : 0.2439419, 3 : 0.022148393",2
2.09823626316074E+018,"3 : 0.2652259, 3 : 0.16834074, 3 : 0.023169579",2
2.0930200571475E+018,"3 : 0.11158235, 3 : 0.06771004, 4 : 0.062285423",2
2.0866979562135E+018,"9 : 0.6765032, 13 : 0.26192093, 4 : 0.008271968",2
2.08163411279755E+018,"3 : 0.75439924, 3 : 0.09581461, 3 : 0.026789822",2
2.07561775636337E+018,"3 : 0.27535585, 7 : 0.2597814, 3 : 0.047524393",2
2.07198985464178E+018,"3 : 0.12704633, 7 : 0.04208711, 2 : 0.033961106",2
2.06906917766827E+018,"3 : 0.86177737, 3 : 0.018330319, 3 : 0.017459482",2
2.06263749150632E+018,"3 : 0.20186931, 3 : 0.111817904, 3 : 0.078299284",2
2.05960894845088E+018,"7 : 0.3205812, 2 : 0.17149054, 3 : 0.105217874",2
2.05512894087598E+018,"7 : 0.16546442, 7 : 0.13765202, 7 : 0.08842919",2
2.05291532941326E+018,"3 : 0.11207031, 2 : 0.072159566, 5 : 0.056279257",2
2.04883020634922E+018,"3 : 0.2351883, 7 : 0.15323192, 3 : 0.09237534",2
2.04659795043341E+018,"3 : 0.41697317, 3 : 0.031764116, 6 : 0.029937068",2
2.04376549282666E+018,"8 : 0.13359307, 8 : 0.09205692, 9 : 0.063632295",2
2.04092236605788E+018,"7 : 0.531807, 7 : 0.17024405, 7 : 0.1195859",2
2.03785268411274E+018,"3 : 0.7845377, 7 : 0.08012394, 2 : 0.014483494",2
2.03501446151897E+018,"3 : 0.47036913, 3 : 0.14558917, 3 : 0.059611056",2
2.03282959672376E+018,"3 : 0.5208074, 3 : 0.13496315, 3 : 0.067693315",2
2.02644375543499E+018,"12 : 0.1505851, 12 : 0.119609274, 13 : 0.097690925",2
2.02483846361009E+018,"3 : 0.5619303, 3 : 0.23467918, 6 : 0.040647324",2
2.02319747361995E+018,"3 : 0.75665885, 3 : 0.013667005, 3 : 0.00910629",2
2.01947830727999E+018,"10 : 0.49600017, 7 : 0.015827436, 7 : 0.014277331",2
2.01771161075299E+018,"7 : 0.9123017, 7 : 0.01973335, 7 : 0.012463461",2
2.2103944990463E+018,"12 : 0.16409299, 12 : 0.085242346, 12 : 0.063730575",2
2.2061203798069E+018,"7 : 0.34366047, 12 : 0.16861798, 12 : 0.13330445",2
2.20611967087492E+018,"7 : 0.6247215, 2 : 0.047853515, 2 : 0.026795419",2
2.20087085021593E+018,"2 : 0.17749727, 2 : 0.11476507, 4 : 0.04069456",2
2.19784872425329E+018,"2 : 0.1564126, 2 : 0.07685653, 12 : 0.030853927",2
2.19021601852627E+018,"7 : 0.621487, 12 : 0.041465312, 7 : 0.03998234",2
2.1885907438792E+018,"2 : 0.20316409, 2 : 0.06996018, 2 : 0.036179524",2
2.18649668966632E+018,"12 : 0.55901206, 11 : 0.11078339, 7 : 0.018735258",2
2.18511707724163E+018,"2 : 0.12614614, 6 : 0.104728125, 7 : 0.06336512",2
2.18350726807576E+018,"2 : 0.11465536, 12 : 0.08733869, 9 : 0.05393666",2
2.1819960113968E+018,"12 : 0.3794571, 12 : 0.09098584, 12 : 0.036244668",2
2.18064708923995E+018,"12 : 0.16586773, 12 : 0.065753, 2 : 0.042543612",2
2.17045564452472E+018,"3 : 0.8540882, 7 : 0.026788956, 13 : 0.016591096",2
2.15239157879533E+018,"12 : 0.5206487, 13 : 0.03053092, 3 : 0.025707833",2
2.14936610602919E+018,"2 : 0.5272377, 2 : 0.09744308, 12 : 0.019953704",2
2.1471935535462E+018,"10 : 0.6694422, 13 : 0.09378, 7 : 0.03743795",2
2.13621758116026E+018,"7 : 0.33707803, 7 : 0.09729869, 7 : 0.047602262",2
2.1349702118463E+018,"2 : 0.93152523, 12 : 0.003181588, 6 : 0.00073709735",2
2.13076817628418E+018,"3 : 0.11136968, 12 : 0.10367568, 7 : 0.10293639",2
2.13013980424816E+018,"13 : 0.40273634, 2 : 0.057772614, 3 : 0.032290608",2
2.1276319360181E+018,"13 : 0.91684276, 8 : 0.033787675, 13 : 0.009156465",2
2.12475938328073E+018,"2 : 0.38566363, 2 : 0.070636325, 6 : 0.026591877",2
2.12419854480716E+018,"2 : 0.707211, 10 : 0.08768826, 12 : 0.020562014",2
2.12035411599014E+018,"12 : 0.21155488, 12 : 0.18061672, 2 : 0.07394991",2
2.11742479427102E+018,"3 : 0.550572, 12 : 0.053265594, 12 : 0.047872033",2
2.11524824183154E+018,"12 : 0.30372998, 7 : 0.10742273, 12 : 0.056521256",2
2.11455167642685E+018,"2 : 0.29739815, 10 : 0.26478776, 13 : 0.08136898",2
2.11381845292296E+018,"1 : 0.3740586, 2 : 0.05025036, 13 : 0.04096085",2
2.11098802192825E+018,"12 : 0.41657862, 12 : 0.3478345, 13 : 0.03869567",2
2.10726363215176E+018,"2 : 0.027678285, 12 : 0.021138983, 2 : 0.018690912",2
2.10602672433578E+018,"4 : 0.29720274, 7 : 0.22968423, 13 : 0.04641747",2
2.1050859071609E+018,"2 : 0.27628428, 13 : 0.019494852, 2 : 0.014664356",2
2.10434530390476E+018,"13 : 0.059614077, 4 : 0.04673073, 2 : 0.044360843",2
2.10229282987642E+018,"2 : 0.19134696, 7 : 0.056379244, 7 : 0.04531055",2
2.10219052181564E+018,"2 : 0.21095516, 13 : 0.14242557, 13 : 0.065405756",2
2.10100901239188E+018,"3 : 0.32944214, 3 : 0.076410525, 7 : 0.054340024",2
2.10080221676513E+018,"2 : 0.15717182, 2 : 0.12909837, 2 : 0.07925912",2
2.09933415906651E+018,"13 : 0.30388653, 7 : 0.29900894, 7 : 0.066203915",2
2.09864895842434E+018,"7 : 0.19232547, 12 : 0.08001061, 3 : 0.049277898",2
2.09425259809907E+018,"13 : 0.22697027, 10 : 0.100530416, 7 : 0.07981281",2
2.09350490923735E+018,"12 : 0.17395274, 12 : 0.114128545, 12 : 0.053563587",2
2.09260076029567E+018,"2 : 0.0765695, 13 : 0.046222344, 12 : 0.04176478",2
2.09203879687609E+018,"13 : 0.17328529, 3 : 0.0739169, 6 : 0.073179096",2
2.09063679497143E+018,"2 : 0.99999857, 13 : 1.3965064e-07, 5 : 7.888734e-08",2
2.08993898914349E+018,"2 : 0.30613965, 2 : 0.16651987, 13 : 0.054005764",2
2.08843434178174E+018,"7 : 0.4314653, 12 : 0.06258102, 2 : 0.060318287",2
2.0863019415136E+018,"12 : 0.056663178, 12 : 0.043310966, 7 : 0.04055359",2
2.08479954508399E+018,"4 : 0.36949515, 7 : 0.15551877, 7 : 0.14764655",2
2.08356568967261E+018,"9 : 0.1456463, 13 : 0.09248431, 12 : 0.04782383",2
2.08192184887185E+018,"2 : 0.22794853, 12 : 0.07990494, 7 : 0.07499541",2
2.08061398965552E+018,"12 : 0.053707864, 4 : 0.04952129, 2 : 0.04138776",2
2.07972599623337E+018,"2 : 0.32598814, 2 : 0.23322053, 2 : 0.0694277",2
2.07900782055825E+018,"10 : 0.34602898, 2 : 0.16372436, 2 : 0.041142993",2
2.07844706941824E+018,"3 : 0.20369777, 12 : 0.15291114, 12 : 0.057743296",2
2.07508917769266E+018,"12 : 0.9449694, 2 : 0.020146871, 4 : 0.0020354588",2
2.07200241253899E+018,"7 : 0.054015283, 3 : 0.050865095, 7 : 0.044987842",2
2.07198826896833E+018,"7 : 0.18293588, 2 : 0.0570089, 3 : 0.025164997",2
2.07099214794907E+018,"2 : 0.6100447, 2 : 0.04873216, 13 : 0.04476218",2
2.06888059530123E+018,"7 : 0.5952619, 13 : 0.22990705, 2 : 0.049910083",2
2.06825408420237E+018,"12 : 0.08285359, 2 : 0.069446735, 2 : 0.037047178",2
2.06524488455575E+018,"2 : 0.0693139, 7 : 0.044745035, 13 : 0.040179614",2
2.06380541677888E+018,"7 : 0.77056843, 13 : 0.09767149, 2 : 0.011531232",2
2.06321711944689E+018,"3 : 0.07740467, 3 : 0.06530325, 3 : 0.0499037",2
2.06173496077731E+018,"2 : 0.94458467, 2 : 0.0073619876, 2 : 0.0044482616",2
2.06036781676001E+018,"13 : 0.25121382, 4 : 0.16763887, 7 : 0.08554704",2
2.05797739213724E+018,"12 : 0.41785592, 12 : 0.026017278, 12 : 0.02415201",2
2.05676744508091E+018,"2 : 0.21990028, 2 : 0.081949964, 2 : 0.03785602",2
2.05388909513612E+018,"13 : 0.30117482, 7 : 0.051214974, 7 : 0.050515972",2
2.0500677480774E+018,"7 : 0.09271139, 12 : 0.035664022, 7 : 0.03366942",2
2.0492892329771E+018,"13 : 0.1928537, 7 : 0.14813346, 2 : 0.14302363",2
2.04868151147096E+018,"2 : 0.13677835, 7 : 0.11542392, 7 : 0.041623402",2
2.04780157345276E+018,"7 : 0.09744777, 13 : 0.05230566, 13 : 0.029080864",2
2.04643889924648E+018,"2 : 0.16068716, 10 : 0.14690784, 2 : 0.12985086",2
2.04433912515228E+018,"2 : 0.7938506, 10 : 0.12798055, 2 : 0.013716913",2
2.04235763995829E+018,"4 : 0.09865259, 3 : 0.076667346, 7 : 0.064414",2
2.04135242862412E+018,"2 : 0.35314888, 7 : 0.16559017, 7 : 0.044798337",2
2.04127715663101E+018,"2 : 0.13850409, 10 : 0.11447557, 12 : 0.081512205",2
2.04005210196836E+018,"7 : 0.19409303, 2 : 0.048713334, 10 : 0.03763616",2
2.03933940901211E+018,"2 : 0.7608855, 2 : 0.038079444, 2 : 0.014964845",2
2.03918131192711E+018,"2 : 0.6668408, 6 : 0.112599, 5 : 0.017026873",2
2.03287543553383E+018,"13 : 0.48130172, 7 : 0.036321983, 2 : 0.026266169",2
2.02929382296315E+018,"7 : 0.4346075, 7 : 0.116797894, 2 : 0.11220583",2
2.01816651004993E+018,"7 : 0.1347232, 2 : 0.07729983, 8 : 0.066717185",2
2.01743867787905E+018,"12 : 0.69131756, 13 : 0.22984931, 12 : 0.010656451",2
2.00912769556613E+018,"4 : 0.5707795, 13 : 0.1310335, 12 : 0.050553698",2
2.00809106957445E+018,"3 : 0.87555635, 7 : 0.047941677, 3 : 0.025448862",2
2.0075079394823E+018,"13 : 0.5152777, 7 : 0.13633098, 3 : 0.026371296",2
1.99580363786022E+018,"3 : 0.81706876, 3 : 0.018501785, 3 : 0.009035557",2
1.99227118048604E+018,"2 : 0.9678179, 12 : 0.012759629, 12 : 0.0024475215",2
1.98934957427291E+018,"2 : 0.16296493, 5 : 0.09276743, 2 : 0.075915396",2
1.98853855237737E+018,"7 : 0.2601462, 7 : 0.07412802, 7 : 0.029968383",2
1.98725450466944E+018,"12 : 0.08025924, 3 : 0.05566342, 2 : 0.027491137",2
1.98431502735761E+018,"3 : 0.28143254, 7 : 0.12976111, 3 : 0.108495705",2
1.97859521410665E+018,"12 : 0.32079357, 12 : 0.078841224, 3 : 0.078361705",2
1.9775942028227E+018,"12 : 0.17016205, 12 : 0.10946119, 12 : 0.09337917",2
1.97330720900766E+018,"10 : 0.12953156, 13 : 0.059036456, 13 : 0.052589145",2
1.972508924433E+018,"12 : 0.25355592, 12 : 0.23974597, 12 : 0.13459045",2
